reference_global,reference_detail,ad_title,ad_url,marque,modele,ram,stockage,couleur,options,shop,ad_stocks,ad_price,date_scrapy
xiaomi-redmia3,xiaomi-redmia3-4go-128gb-green,Smartphone Xiaomi Redmi A3 4 Go / 128 Go / Vert,https://www.tunisianet.com.tn/smartphone-tunisie/75241-smartphone-xiaomi-redmi-a3-4-go-128-go-bleu.html,xiaomi,redmi a3,4go,128gb,green,,tunisianet,INSTOCK,359.000,2024-06-13
realme-note504128g,realme-note504128g-blue,SMARTPHONE REALME NOTE 50 4/128G / Bleu,https://www.tunisianet.com.tn/smartphone-tunisie/76380-smartphone-realme-note-50-4128g-bleu.html,realme,note 50 4 128g,,,blue,,tunisianet,INSTOCK,359.000,2024-06-13
realme-note504128g,realme-note504128g-black,SMARTPHONE REALME NOTE 50 4/128G / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/76381-smartphone-realme-note-50-4128g-noir.html,realme,note 50 4 128g,,,black,,tunisianet,INSTOCK,359.000,2024-06-13
itel-s23,itel-s23-4go-128gb-white,Smartphone Itel S23 / 4 Go / 128 GO / Blanc + Un Abonnement Offert,https://www.tunisianet.com.tn/smartphone-tunisie/64983-smartphone-itel-s23-4-go-128-go-blanc.html,itel,s23,4go,128gb,white,un abonnement offert,tunisianet,INSTOCK,359.000,2024-06-13
itel-s23,itel-s23-4go-128gb-black,Smartphone Itel S23 / 4 Go / 128 GO / Noir + Un Abonnement Offert,https://www.tunisianet.com.tn/smartphone-tunisie/64984-smartphone-itel-s23-4-go-128-go-noir.html,itel,s23,4go,128gb,black,un abonnement offert,tunisianet,INSTOCK,369.000,2024-06-13
tecno-spark10c,tecno-spark10c-4go-128gb-blue,Smartphone Tecno Spark 10C / 4 Go / 128 Go / Bleu,https://www.tunisianet.com.tn/smartphone-tunisie/65879-smartphone-tecno-spark-10c-4-go-128-go-bleu.html,tecno,spark 10c,4go,128gb,blue,,tunisianet,INSTOCK,369.000,2024-06-13
itel-s23,itel-s23-8go-128gb-black,Smartphone Itel S23 / 8 Go / 128 GO / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/65752-smartphone-itel-s23-8-go-128-go-noir.html,itel,s23,8go,128gb,black,,tunisianet,INSTOCK,369.000,2024-06-13
vivo-y02s,vivo-y02s-3go-32gb-black,Smartphone Vivo Y02S / 3 Go / 32 Go / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/59931-smartphone-vivo-y02s-3-go-32-go-noir.html,vivo,y02s,3go,32gb,black,,tunisianet,INSTOCK,369.000,2024-06-13
itel-p55,itel-p55-4go-128gb-green,Smartphone Itel P55+ / 4 Go / 128 Go / Vert + Un Abonnement Offert,https://www.tunisianet.com.tn/smartphone-tunisie/72913-smartphone-itel-p55-4-go-128-go-noir.html,itel,p55,4go,128gb,green,un abonnement offert,tunisianet,INSTOCK,379.000,2024-06-13
itel-p55,itel-p55-4go-128gb-black,Smartphone Itel P55+ / 4 Go / 128 Go / Noir + Un Abonnement Offert,https://www.tunisianet.com.tn/smartphone-tunisie/72891-smartphone-itel-p55-4-go-128-go-noir-un-abonnement-iptv-12-mois-offert.html,itel,p55,4go,128gb,black,un abonnement offert,tunisianet,INSTOCK,379.000,2024-06-13
itel-s23,itel-s23-8go-128gb-white,Smartphone Itel S23 / 8 Go / 128 GO / Blanc,https://www.tunisianet.com.tn/smartphone-tunisie/65753-smartphone-itel-s23-8-go-128-go-blanc.html,itel,s23,8go,128gb,white,,tunisianet,INSTOCK,419.000,2024-06-13
samsung-galaxya05,samsung-galaxya05-4go-64gb-silver,Smartphone Samsung Galaxy A05 / 4 Go / 64 Go / Silver,https://www.tunisianet.com.tn/smartphone-tunisie/72215-smartphone-samsung-galaxy-a05-4-go-64-go-silver.html,samsung,galaxy a05,4go,64gb,silver,,tunisianet,INSTOCK,419.000,2024-06-13
samsung-galaxya05,samsung-galaxya05-4go-64gb-green,Smartphone Samsung Galaxy A05 / 4 Go / 64 Go / Vert,https://www.tunisianet.com.tn/smartphone-tunisie/72217-smartphone-samsung-galaxy-a05-4-go-64-go-vert.html,samsung,galaxy a05,4go,64gb,green,,tunisianet,INSTOCK,419.000,2024-06-13
oppo-a184g,oppo-a184g-4go-64gb-blue,Smartphone Oppo A18 / 4G / Double SIM / 4 Go / 64 Go / Bleu,https://www.tunisianet.com.tn/smartphone-tunisie/75072-smartphone-oppo-a18-4g-double-sim-4-go-128-go-bleu-un-abonnement-offert.html,oppo,a18 4g,4go,64gb,blue,double sim ,tunisianet,INSTOCK,419.000,2024-06-13
oppo-a184g,oppo-a184g-4go-64gb-black,Smartphone Oppo A18 / 4G / Double SIM / 4 Go / 64 Go / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/75070-smartphone-oppo-a18-4g-double-sim-4-go-64-go-noir.html,oppo,a18 4g,4go,64gb,black,double sim ,tunisianet,INSTOCK,419.000,2024-06-13
itel-p558g128,itel-p558g128-black,SMARTPHONE ITEL P55 8G /128 / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/73440-smartphone-itel-p55-4-go-128-go-noir.html,itel,p55 8g 128,,,black,,tunisianet,INSTOCK,419.000,2024-06-13
itel-s23,itel-s23-8go-256gb-white,Smartphone Itel S23 / 8 Go / 256 GO / Blanc,https://www.tunisianet.com.tn/smartphone-tunisie/68899-smartphone-itel-s23-8-go-256-go-blanc.html,itel,s23,8go,256gb,white,,tunisianet,INSTOCK,429.000,2024-06-13
itel-p558g128,itel-p558g128-blue,SMARTPHONE ITEL P55 8G /128 / BLEU,https://www.tunisianet.com.tn/smartphone-tunisie/73439-smartphone-itel-p55-8g-128-bleu.html,itel,p55 8g 128,,,blue,,tunisianet,INSTOCK,429.000,2024-06-13
honor-x6a,honor-x6a-4go-128gb-blue,SMARTPHONE HONOR X6A / 4 Go / 128 Go / Bleu + Un Abonnement Offert,https://www.tunisianet.com.tn/smartphone-tunisie/70052-smartphone-honor-x6a-4-go-128-go-bleu.html,honor,x6a,4go,128gb,blue,un abonnement offert,tunisianet,INSTOCK,429.000,2024-06-13
honor-x6a,honor-x6a-4go-128gb-black,SMARTPHONE HONOR X6A / 4 Go / 128 Go / Noir + Abonnement Offert,https://www.tunisianet.com.tn/smartphone-tunisie/70054-smartphone-honor-x6a-4-go-128-go-noir-abonnement-offert.html,honor,x6a,4go,128gb,black,abonnement offert,tunisianet,INSTOCK,429.000,2024-06-13
tecno-spark8,tecno-spark8-4go-64gb-turquoiseblue,Smartphone Tecno Spark 8 / 4 Go / 64 Go / Bleu Turquoise,https://www.tunisianet.com.tn/smartphone-tunisie/58436-smartphone-tecno-spark-8-4-go-64-go-bleu-turquoise-.html,tecno,spark 8,4go,64gb,turquoise blue,,tunisianet,INSTOCK,439.000,2024-06-13
samsung-galaxya05,samsung-galaxya05-4go-128gb-black,Smartphone Samsung Galaxy A05 / 4 Go / 128 Go / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/72219-smartphone-samsung-galaxy-a05-4-go-128-go-noir.html,samsung,galaxy a05,4go,128gb,black,,tunisianet,INSTOCK,439.000,2024-06-13
honor-x6a,honor-x6a-4go-128gb-blue,SMARTPHONE HONOR X6A / 4 Go / 128 Go / BLEU + Un Abonnement Offert,https://www.tunisianet.com.tn/smartphone-tunisie/70051-smartphone-honor-x6a-4-go-128-go-silver.html,honor,x6a,4go,128gb,blue,un abonnement offert,tunisianet,INSTOCK,439.000,2024-06-13
samsung-galaxya05,samsung-galaxya05-4go-128gb-green,Smartphone Samsung Galaxy A05 / 4 Go / 128Go / Vert,https://www.tunisianet.com.tn/smartphone-tunisie/72356-smartphone-samsung-galaxy-a05-4-go-64-go-vert.html,samsung,galaxy a05,4go,128gb,green,,tunisianet,INSTOCK,439.000,2024-06-13
samsung-galaxya05,samsung-galaxya05-4go-128gb-silver,Smartphone Samsung Galaxy A05 / 4 Go / 128 Go / Silver,https://www.tunisianet.com.tn/smartphone-tunisie/72218-smartphone-samsung-galaxy-a05-4-go-128-go-silver.html,samsung,galaxy a05,4go,128gb,silver,,tunisianet,INSTOCK,439.000,2024-06-13
tecno-spark20c,tecno-spark20c-8go-128gb-white,Smartphone Tecno Spark 20C / 8 Go / 128 Go / Blanc,https://www.tunisianet.com.tn/smartphone-tunisie/72464-smartphone-tecno-spark-20-8-go-256-go-blanc.html,tecno,spark 20c,8go,128gb,white,,tunisianet,INSTOCK,439.000,2024-06-13
tecno-spark20c,tecno-spark20c-8go-128gb-green,Smartphone Tecno Spark 20C / 8 Go / 128 Go / Vert,https://www.tunisianet.com.tn/smartphone-tunisie/72468-smartphone-tecno-spark-20c-8-go-128-go-noir.html,tecno,spark 20c,8go,128gb,green,,tunisianet,INSTOCK,449.000,2024-06-13
tecno-spark20c,tecno-spark20c-8go-128gb-black,Smartphone Tecno Spark 20C / 8 Go / 128 Go / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/72466-smartphone-tecno-spark-20c-8-go-128-go-noir.html,tecno,spark 20c,8go,128gb,black,,tunisianet,INSTOCK,449.000,2024-06-13
infinix-hot40ix6528b,infinix-hot40ix6528b-8go-128gb-green,Smartphone Infinix Hot 40i X6528B / 8 Go / 128 Go / Vert,https://www.tunisianet.com.tn/smartphone-tunisie/72771-smartphone-infinix-hot-40i-x6528b-8-go-128-go-vert.html,infinix,hot 40i x6528b,8go,128gb,green,,tunisianet,INSTOCK,449.000,2024-06-13
xiaomi-redmi13c,xiaomi-redmi13c-4go-128gb-black,Smartphone XIAOMI Redmi 13C / 4 Go / 128 Go / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/70819-smartphone-xiaomi-redmi-13c-4-go-128-go-noir.html,xiaomi,redmi 13c,4go,128gb,black,,tunisianet,INSTOCK,449.000,2024-06-13
xiaomi-redmi13c,xiaomi-redmi13c-4go-128gb-white,Smartphone XIAOMI Redmi 13C / 4 Go / 128 Go / Blanc,https://www.tunisianet.com.tn/smartphone-tunisie/72412-smartphone-xiaomi-redmi-13c-4-go-128-go-blanc.html,xiaomi,redmi 13c,4go,128gb,white,,tunisianet,INSTOCK,449.000,2024-06-13
xiaomi-redmi13c,xiaomi-redmi13c-4go-128gb-green,Smartphone XIAOMI Redmi 13C / 4 Go / 128 Go / Vert,https://www.tunisianet.com.tn/smartphone-tunisie/70820-smartphone-xiaomi-redmi-13c-4-go-128-go-vert.html,xiaomi,redmi 13c,4go,128gb,green,,tunisianet,INSTOCK,449.000,2024-06-13
infinix-hot40ix6528b,infinix-hot40ix6528b-8go-128gb-blue,Smartphone Infinix Hot 40i X6528B / 8 Go / 128 Go / Bleu,https://www.tunisianet.com.tn/smartphone-tunisie/72742-smartphone-infinix-hot-40i-x6528b-8-go-128-go-bleu.html,infinix,hot 40i x6528b,8go,128gb,blue,,tunisianet,INSTOCK,449.000,2024-06-13
infinix-hot40ix6528b,infinix-hot40ix6528b-8go-128gb-black,Smartphone Infinix Hot 40i X6528B / 8 Go / 128 Go / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/72739-smartphone-infinix-hot-40i-x6528b-8-go-128-go-noir.html,infinix,hot 40i x6528b,8go,128gb,black,,tunisianet,INSTOCK,449.000,2024-06-13
xiaomi-redmi13c,xiaomi-redmi13c-4go-128gb-blue,Smartphone XIAOMI Redmi 13C / 4 Go / 128 Go / Bleu,https://www.tunisianet.com.tn/smartphone-tunisie/70821-smartphone-xiaomi-redmi-13c-4-go-128-go-bleu.html,xiaomi,redmi 13c,4go,128gb,blue,,tunisianet,INSTOCK,469.000,2024-06-13
infinix-hot40ix6528b,infinix-hot40ix6528b-8go-128gb-gold,Smartphone Infinix Hot 40i X6528B / 8 Go / 128 Go / Gold,https://www.tunisianet.com.tn/smartphone-tunisie/72759-smartphone-infinix-hot-40i-x6528b-8-go-128-go-noir.html,infinix,hot 40i x6528b,8go,128gb,gold,,tunisianet,INSTOCK,469.000,2024-06-13
